Original Title,types,variable_index,country,date,types_recode,continent,cultural distance,distance_to_ankara
Yargi,Rise–Fall–Rise,9,France,"September 20, 2021",0,Europe,0.6693177,0.2295492047563604
Yarim Kalan Asklar,Fall–Rise–Fall,2,United Arab Emirates,"September 23, 2020",2,Asia,0.01,0.1912597721024848
Yarim Kalan Asklar,Fall–Rise–Fall,3,Australia,"September 23, 2020",2,Oceania,0.7100703,1.0
Yarim Kalan Asklar,Fall–Rise–Fall,4,India,"September 23, 2020",2,Asia,0.0793723,0.33051190066537
Yasak Elma,Rise–Fall–Rise,2,United Arab Emirates,"July 26, 2018",0,Asia,0.01,0.1912597721024848
Yasak Elma,Rise–Fall–Rise,3,Egypt,"July 26, 2018",0,Africa,0.3713828,0.0723007485139661
Yasak Elma,Rise–Fall–Rise,6,Philippines,"July 26, 2018",0,Asia,0.1298888,0.6621582412275726
Yasak Elma,Rise–Fall–Rise,7,South Africa,"July 26, 2018",0,Africa,0.3910609,0.5433682377844444
Yasak Elma,Rise–Fall–Rise,4,Indonesia,"July 26, 2018",0,Asia,0.0833755,0.6296538091518518
Yasak Elma,Rise–Fall–Rise,10,Paraguay,"March 14, 2022",0,South America,,
Yasak Elma,Rise–Fall–Rise,11,Poland,"June 28, 2022",0,Europe,0.324006,0.1233551371653434
Yasak Elma,Rise–Fall–Rise,12,Chile,"October 24, 2022",0,South America,0.5071435,0.9162254294559404
Yasak Elma,Rise–Fall–Rise,13,Spain,"February 19, 2023",0,Europe,0.7732433,0.2640219694512341
Yasak Elma,Rise–Fall–Rise,15,Argentina,"July 8, 2024",0,South America,0.4332813,0.8508386475808689
Yasak Elma,Rise–Fall–Rise,5,India,"July 26, 2018",0,Asia,0.0793723,0.33051190066537
Yasak Elma,Rise–Fall–Rise,8,Mexico,"January 11, 2021",0,North America,0.4145935,0.9646369383912728
Yasak Elma,Rise–Fall–Rise,9,Peru,"March 2, 2022",0,South America,0.2758466,0.877777612811714
Yeni Gelin,Fall–Rise,2,United Arab Emirates,"March 12, 2017",1,Asia,0.01,0.1912597721024848
Yeni Gelin,Fall–Rise,3,Ecuador,"March 12, 2017",1,South America,0.1381429,0.8549951931784503
Yeni Gelin,Fall–Rise,4,Israel,"March 12, 2017",1,Asia,0.01,0.0612838137293157
Yeni Gelin,Fall–Rise,5,Australia,"September 30, 2024",1,Oceania,0.7100703,1.0
Yeni Hayat,Fall–Rise–Fall,2,United Arab Emirates,"November 4, 2021",2,Asia,0.01,0.1912597721024848
Zalim Istanbul,Rise–Fall–Rise,2,France,"April 1, 2019",0,Europe,0.6693177,0.2295492047563604
Zalim Istanbul,Rise–Fall–Rise,6,United Arab Emirates,"May 30, 2021",0,Asia,0.01,0.1912597721024848
Zalim Istanbul,Rise–Fall–Rise,7,Ecuador,"May 30, 2021",0,South America,0.1381429,0.8549951931784503
Zalim Istanbul,Rise–Fall–Rise,4,United States,"April 1, 2019",0,North America,0.534117,0.7936160860974052
Zalim Istanbul,Rise–Fall–Rise,10,Philippines,"May 30, 2021",0,Asia,0.1298888,0.6621582412275726
Zalim Istanbul,Rise–Fall–Rise,11,Singapore,"May 30, 2021",0,Asia,0.230165,0.583682754347835
Zalim Istanbul,Rise–Fall–Rise,12,Thailand,"May 30, 2021",0,Asia,0.3391781,0.5240321081565626
Zalim Istanbul,Rise–Fall–Rise,13,Vietnam,"September 25, 2024",0,Asia,0.377932,0.5444555123376184
Zalim Istanbul,Rise–Fall–Rise,5,Spain,"December 9, 2020",0,Europe,0.7732433,0.2640219694512341
Zalim Istanbul,Rise–Fall–Rise,8,Indonesia,"May 30, 2021",0,Asia,0.0833755,0.6296538091518518
Zalim Istanbul,Rise–Fall–Rise,9,India,"May 30, 2021",0,Asia,0.0793723,0.33051190066537
Zemheri,Fall–Rise–Fall,2,France,"January 15, 2020",2,Europe,0.6693177,0.2295492047563604
Zemheri,Fall–Rise–Fall,6,Indonesia,"January 18, 2020",2,Asia,0.0833755,0.6296538091518518
Zemheri,Fall–Rise–Fall,7,Philippines,"June 17, 2020",2,Asia,0.1298888,0.6621582412275726
Zemheri,Fall–Rise–Fall,4,Egypt,"January 16, 2020",2,Africa,0.3713828,0.0723007485139661
Zemheri,Fall–Rise–Fall,5,India,"January 16, 2020",2,Asia,0.0793723,0.33051190066537
Zemheri,Fall–Rise–Fall,8,United Arab Emirates,"June 18, 2020",2,Asia,0.01,0.1912597721024848
Ömer,Fall–Rise–Fall,1,France,"January 9, 2023",2,Europe,0.6693177,0.2295492047563604
Ömer,Fall–Rise–Fall,3,United Arab Emirates,"January 10, 2023",2,Asia,0.01,0.1912597721024848
Ömer,Fall–Rise–Fall,6,India,"January 10, 2023",2,Asia,0.0793723,0.33051190066537
Ömer,Fall–Rise–Fall,7,United Kingdom,"June 10, 2023",2,Europe,0.6967751,0.2524422168955692
Ömer,Fall–Rise–Fall,4,Australia,"January 10, 2023",2,Oceania,0.7100703,1.0
Ömer,Fall–Rise–Fall,5,Egypt,"January 10, 2023",2,Africa,0.3713828,0.0723007485139661
