URL,Original Title,English Title,Genre,Episodes,Broadcast Network,Broadcast Start Date,Broadcast End Date,Production Company,Director,Screen Writer,Synopsis,IMDb ID from Turkish,IMDb URL from Turkish,IMDb ID From Turkish
https://www.turkishdrama.com/its-complicated-iliski-durumu-karisik.html,,,"Comedy, Romance",40.0,,,,,,,"The tv series is the remake of Korean tv series Full House (2004).Aysegul (Seren Sirince) is an innocent and cheerful girl who lives in her big and beautiful house that she inherited from her late parents. She lives all alone and writes scripts for tv series. One day, her two best friends trick her into believing she has won a free vacation in Greece. She accepts a free trip and goes to Greece. During her vacation, she meets famous actor Can (Berk Oktay) but the meeting does not go well and ends up with her throwing up on him. Out of pure coincidence, they end up staying at the same hotel.When Aysegul arrives at the hotel, she learns that she does not have a reservation on her name. With the help of a young and handsome guy named Murat (Pamir Pekin), she eventually attains a room at the hotel. However, she understands that there is something wrong but she cannot reach her friends who have given her the so-called free trip. She also realizes that she has no money. Therefore, she borrows money from Can and safely arrives at her home.When Aysegul arrives home, she finds out that her house has been sold to Can. She understands that her best friends have sold the house when she is away. While staying without hope at the outside of her house, Can helps her and lets her stay at the house if she accept to become his maid who will be responsible for cleaning and cooking. Aysegul has nothing to do but to accept the offer in order to stay at her house and pay her debt to Can.  The comic sequence of events let them to make a marriage contract. Can wants to spark some jealousy for his childhood love Elif (Eda Ece) and get the media’s attention off for a while. Aysegul, on the other hand, wants to receive her house back. Therefore, they decide to pretend a married couple for 6 months.In It’s Complicated tv series story, you will explore the life of Aysegul and Can who pretend to be a married couple but in fact, do not get along with each other very well. Will Aysegul and Can start to fall in love with each other eventually? Will this fake marriage turn into a real life love? Will Aysegul manage to receive her house back at the end of marriage contract?It’s Complicated: Cast",,,
https://www.turkishdrama.com/revenge-of-the-snakes-yilanlarin-ocu.html,,,,,,,,,,,"Bayram (Cemal Toktas) comes from a small village in Cappadocia area in Turkey. He does his military service and is looking forward to go back to his hometown, continue to work as a farmer and support his mother and his little sister. There is only two days left to finish his military duty. However, in his last day, he finds himself in a dangerous situation. As being a soldier, Bayram goes to give assistance to put out fire and help people in need. There, he shows a great courage and rescues a young girl Fatma (Hande Soral) and her brother Omer (Burak Can) from house fire.Bayram falls in love the girl whom he has rescued at first sight. Since he finishes his military duty, he returns to his village desperately . He thinks that he will never see his first love again.Meanwhile, Fatma tries to continue her life. Since her parents have passed away and they have lost all their belongings at fire, she has nothing to do but to go to her uncle whom she has never met before. Without hope, Fatma and her brother go to Cappadocia where their uncle lives. Out of pure coincidence, Bayram and Fatma meet again. This time, their destiny intersects in Cappadocia.In this story, you will watch the rebellion against the hierarchy in the small village. Will Fatma find peace in Cappadocia? Will Bayram disclose his love to Fatma?  Cast",,,
https://www.turkishdrama.com/love-out-of-spite-inadina-ask.html,Inadina Ask,Love Out-Of-Spite,"Comedy, Romance",32.0,Fox Tv,2-Jul-15,3-Feb-16,Sinegraf,"Osman Sinav, Yusuf Omer Sinav","Ayse Ferda Eryilmaz, Nehir Erdem","Defne (Acelya Topaloglu) is a young and successful girl who has just graduated from a well-known university in Turkey. She is going to start working at Arass Technology as a computer engineer. However, in her first working day, Defne argues with her jealous brother because her brother Cinar (Eren Vurdem) finds her dress as revealing and wants her to wear a more conservative cloth.",tt4884472,https://www.imdb.com/title/tt4884472/,tt4884472
https://www.turkishdrama.com/emergency-love-acil-ask-araniyor.html,,,"Comedy, Romance",,,,,,,,"Sinan (Serhat Teoman) is a successful young doctor who is working in the emergency room of the hospital. He lives alone and enjoys his quiet and event-free life. One day in the early morning, he wakes up with a noise of a young girl who tries to move in to her new apartment. That girl also accidentally crashes Sinan’s car. Sinan thinks that this is one of the awful days in his life and never wants to see that girl again.  When Sinan goes to the hospital, he learns that he will have a new assistant doctor whom he will closely work together. Out of pure coincidence, Sinan learns that the girl who has ruined his morning will be his new assistant doctor. That girl is named as Nisan (Duygu Yetis) who is so cute but at the same time a little bit clumsy.  Now, Sinan and Nisan have to work at the same hospital in the emergency room together. The story becomes more complicated when Sinan’s elder sister Ayla (Rojda Demirer) starts to work in the same hospital together with her little brother.",,,
https://www.turkishdrama.com/daughters-of-sun-gunesin-kizlari.html,,,"Drama, Romance, Mistery",,,18-Jun-15,19-Mar-16,,,,"Gunes (Evrim Alasya) is a 35 years old woman who has 3 daughters and works as literature teacher in Izmir (a city in the West of Turkey). Since her husband left her without saying anything, Gunes has been living happily with her 3 daughters, all of them has totally different characters: 17 years old twins Nazli (Burcu Ozberk) and Selin (Hande Ercel) and 15 years old Peri (Miray Akay).  Meanwhile Gunes meets a well-known successful businessman Haluk Mertoglu (Emre Kinay) who lives in Istanbul but comes to Izmir frequently to do business. Gunes and Haluk fall in love with each other. Although they have been seeing each other for just 6 months, Haluk proposes to Gunes and wants her to move in to Istanbul with her daughters. Gunes wants to get married to Haluk because she thinks that this time, she has found her perfect prince charming. However, there is one problem: Gunes has not disclosed her relationship to her daughters yet.",,,
https://www.turkishdrama.com/rental-love-kiralik-ask.html,,,"Romance, Comedy",,,,,,,,"Defne (Elcin Sangu) is a young and beautiful girl who works as a waitress and supports her family. Since her parents passed away, she lives peacefully together with her grandmother, brother, and little sister. Even though she does not have wealth, she never complains and becomes happy easily. However, her simple life gets too complicated and turns upside down when her brother is taken by mafia for his debt. In order to save his brother, Defne has to find 200,000 TL in 24 hours.  Omer (Baris Arduc), on the other hand, is a young CEO who has a well-known shoe store. He is silent, serious, introverted, and workaholic. When his parents passed away, he finds peace in a small shoemaker store where he starts to work as an apprentice. He learns how to make shoes and starts his own business through creating a well-known brand. Even though he comes from a wealthy family, he never wants his grandfather’s money and tries to do anything by himself. He lives in a disciplined way as if he wants to forget his past: wakes up too early, goes boating, eats certain things in determined days, and works so hard until too late.",,,
https://www.turkishdrama.com/love-once-again-ask-yeniden.html,Ask Yeniden,Love Once Again,"Romance, Comedy",59.0,Fox Tv,10-Feb-15,14-Jun-16,Surec Film,Ersoy Guler,"Ersoy Guler, Ramazan Demirli, Gulbike Sonay Ute Ayik, Eda Tezcan  Synopsis",,tt1147817,https://www.imdb.com/title/tt1147817/,tt1147817
https://www.turkishdrama.com/for-my-son-poyraz-karayel.html,Poyraz Karayel,For My Son,"Romance, Drama",82.0,Kanal D,7-Jan-15,1-Mar-17,Limon Film,Cagri Lostuvali,Ethem OzisikSynopsis,,tt4343334,https://www.imdb.com/title/tt4343334/,tt4343334
https://www.turkishdrama.com/affairs-of-the-heart-gonul-isleri.html,Gonul Isleri,Affairs of the Heart,"Romance, Comedy",28.0,Star Tv,12-Oct-14,26-Apr-15,TMC Film,Turkan Derya,"Necati SahinSynopsisServet (Bennu Yildirimlar) is a middle aged woman who works as a wedding planner. Since her mother left when she was 12 years old, she has become a mother for her two sisters. She has raised them and has done her best to make them happy. For this reason, she does not want to have a baby even though she is married to Yilmaz (Timucin Esen) for a long time. They have some problems with their marriage and get through a difficult time.  Her younger sister Saadet (Selma Ergec) is a young and naïve girl who works at a jewelry store. She has been engaged with Asrin (Firat Celik) for 9 months and is planning to get married soon. She is so happy and believes that she has found a perfect guy.The youngest sister Sevda (Sinem Kobal), on the other hand, is a student at law school and pursues to have a wealthy life. She just wants to graduate her school and start working at the famous law firm where her boyfriend works.","Servet (Bennu Yildirimlar) is a middle aged woman who works as a wedding planner. Since her mother left when she was 12 years old, she has become a mother for her two sisters. She has raised them and has done her best to make them happy. For this reason, she does not want to have a baby even though she is married to Yilmaz (Timucin Esen) for a long time. They have some problems with their marriage and get through a difficult time.  Her younger sister Saadet (Selma Ergec) is a young and naïve girl who works at a jewelry store. She has been engaged with Asrin (Firat Celik) for 9 months and is planning to get married soon. She is so happy and believes that she has found a perfect guy.The youngest sister Sevda (Sinem Kobal), on the other hand, is a student at law school and pursues to have a wealthy life. She just wants to graduate her school and start working at the famous law firm where her boyfriend works.",tt15366374,https://www.imdb.com/title/tt15366374/,tt15366374
https://www.turkishdrama.com/broken-pieces-paramparca.html,Paramparca,,"Romance, Drama",97.0,Star Tv,1-Dec-14,27-Mar-17,Endemol Yapim,Cevdet Mercan,Yildiz Tunc,"The lives of two people from different backgrounds intersect with an accident. Gulseren (Nurgul Yesilcay) who is a young and beautiful girl living in poor neighborhood of Istanbul is hit by a car and brought to a hospital to give a birth.  Meanwhile, Dilara (Ebru Ozkan) who belong to a rich family gives a birth to her own baby at the same hospital. The babies are given to wrong parents: the baby girl of Gulseren is given to Dilara and the baby girl of Dilara is given to Gulseren.15 years later, we see that Gulseren lives with her daughter Hazal (Alina Boz). She has been trying to do her best to look for her daughter after her husband has left her. She works at a small store as a saleswoman.",,,
https://www.turkishdrama.com/resurrection-ertugrul-dirilis-ertugrul.html,Dirilis Ertugrul,Resurrection Ertugrul,"Historical, Romance, Drama, Action",150.0,TRT1,10-Dec-14,29-May-19,Tekden Film,Metin Gunay,"Mehmet Bozdag, Atilla Engin","The story takes places in 13th century and tells a story of Ertugrul who is the father of the Osman I, the founder of the Ottoman Empire.  400 large nomad tents are settled in Anatolia but get through a difficult time due to famine. All these nomads want to migrate to another place where they can have a better life.Suleyman Shah who is the leader of this group (Kayi clan) wants to give a better life for his people but he does not want to make a quick decision without considering all side effects.Because of this reason, some nomads start to blame him for not being able to be a good leader. Even his elder ambitious son Gundogdu (Kaan Tasaner) starts to question his decisions. However, his younger son Ertugrul trusts his father decisions all the time and does not want to be involved in clan issues.",,,
